user_id,birthday,gender,auction_id,cat_id,cat1,property,buy_mount,day,birthday_date,day_date,age
61588159,20130813,0,9680854286,211122,38,21458:3270818;1661547:135340247;6933553:4099393;13026190:3329357;22757:28869;21475:39835993;1628149:112911;6940834:29865;3346378:75369289;122277714:28869,2,20140802,2013-08-13,2014-08-02,12
62395309,20111212,1,35832748656,50010536,50008168,1628665:29798;25935:21990;22019:3340598;22019:34731;22019:2026;22019:50793479;32047:93470;1628348:11468;22128:30909;1627349:114518;13394971:29563;1628366:30916;3988915:7197959;21458:28477;1633959:138011345,1,20131113,2011-12-12,2013-11-13,23
63157165,20110809,1,37655675532,50012451,50008168,21458:91586564;13023209:3472818;22009:29800;122217803:30914;21477:28695579;21477:4069612;25935:31381;13512069:40366865;21475:61944851;21475:20145005;21475:234713719;1628665:29778;1628665:131622;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924,1,20140401,2011-08-09,2014-04-01,32
64093162,20100816,1,43674029889,50010545,50008168,21458:617198087;1628665:3233942;1628665:29778;1628665:3233938;25935:31381;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479,1,20150129,2010-08-16,2015-01-29,53
64581913,20130827,2,16630020831,50006602,50008168,21458:125670678;10984217:30035;13023209:3664507;21479:21671;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;21475:9319927;21475:7202757;21967:29841;122217803:3230095,1,20140617,2013-08-27,2014-06-17,10
65935243,20060616,1,16626561512,50013874,28,21475:137325;21458:30992,1,20130424,2006-06-16,2013-04-24,82
66738967,20041109,0,19533837621,50013711,50008168,21458:213448139;1628665:29787;1628665:29784;1628665:29796;22019:3238327;22019:3265977;22019:3248884;22019:3340598;23181:31426;35779:131778;1628366:32799;25935:21991;8151548:3228791;13394971:3381725;13395135:30912,1,20130929,2004-11-09,2013-09-29,106
67828543,20121227,1,14922603690,121448025,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;25935:31381,1,20140916,2012-12-27,2014-09-16,21
69106930,20100601,0,14652034564,50013711,50008168,21458:11580;1628665:3233938;1628665:29784;1633959:147296455;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;23181:31427;35779:131778;1628366:30915;25935:21991;8151548:106665;13394971:21671,1,20120716,2010-06-01,2012-07-16,25
69889555,20101111,0,13023273876,50023591,50022520,21458:4269938;1633959:126523897;11697064:31014;11697039:21983;11719942:22516235;22334:30916;22334:30914;11761801:119492;1628665:29790;1628665:31614;1628665:3233936;1628665:29799;21967:29774;21967:29773;21967:29775,1,20121130,2010-11-11,2012-11-30,24
69889555,20101111,0,25137540538,50006602,50008168,10984217:46154;21479:106713;1628665:3233942;1628665:29778;1628665:3233938;21475:3473865;21475:3229496;21475:38368874;122217803:30915;25935:21991,1,20140524,2010-11-11,2014-05-24,42
70231555,20120223,0,14518073759,50018704,50014815,21458:40217,1,20120724,2012-02-23,2012-07-24,5
71241931,20110831,1,25928316853,50015146,28,21458:42425897;29151828:568782297;1628665:3233941;1628665:3233942;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:3233936;1628665:3233937;1628665:29798;1628665:3233938;1628665:82340;1628665:29787;1628665:29793;1628665:131622;1628665:29796;1628665:108579;1628665:29785;21475:135183931,1,20140609,2011-08-31,2014-06-09,34
72341311,20140406,0,18004159980,121394024,50008168,21458:33514;1628665:3233938;1628665:29796;1628665:29782;13023209:3345222;122217801:3261251;122217801:3238327;122217801:3228688;122217801:3265977;22009:29800;122217803:30914;21477:4195556;21477:30731631;21477:106779;21477:3979320;21477:3232480;21477:3232478;21477:30731632;21477:24927057;21477:28695579;21477:3354400;21477:4069612;25935:31381;13512069:40366865;21475:61944851;21475:20145005,1,20141109,2014-04-06,2014-11-09,7
72555454,20120302,1,12759153835,50009544,50014815,21458:3375200;11716185:3945257;5289864:46775,1,20130107,2012-03-02,2013-01-07,10
73927336,20111015,1,38023071537,50010536,50008168,1628665:29790;25935:31381;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;32047:93471;1628348:3229644;22061:30909;122217965:3227750;122217803:30914;22066:30993;33069:29447291;21458:143435936,1,20140406,2011-10-15,2014-04-06,30
75200815,20131114,0,18064299870,50018831,50014815,21458:21897;7255172:3218942;7255193:135454586;123923464:29773;25935:51746;7250727:21892;33337:70368813;122217774:130875,1,20140913,2013-11-14,2014-09-13,10
75758080,20120302,0,5470994165,121408024,50008168,21458:4060206;13023209:125336;22009:29800;122217803:3290137;21477:30731631;25935:21991;21475:234713719;21475:493281617;21475:493281618;21475:493281619;1628665:31614;1628665:61550;1628665:3233938;122217801:3238327;122217801:3228688;122217801:3265977,1,20140829,2012-03-02,2014-08-29,29
76472818,20120425,1,40392733996,121424027,50008168,21458:116294762;1628665:29787;1628665:29784;1628665:29793;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412,1,20140924,2012-04-25,2014-09-24,29
77164222,20150129,1,21559175634,50009547,50014815,21458:28155;3219631:8118693;21489:82409;2815901:30148496;21475:114225;21479:21671,1,20141211,2015-01-29,2014-12-11,-1
78135508,20111105,1,40701170667,50013636,50008168,21458:46899;13023209:358468212;13584770:145183803;25935:21990;32047:93470;22135:31412;122217803:30916;22009:27417714;122277569:21983;2049128:117906617;22066:30993;22022:102274034;122277668:23751657;1628665:3233936;1628665:29796;1628665:133527;1628665:29799;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232,1,20141111,2011-11-05,2014-11-11,36
78923188,20021205,0,19067790880,50013207,50008168,21458:31302704;1628665:29790;1628665:29778;1628665:3233938;2904342:30905;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;25935:21991;1633959:284360385;32047:93470;8151548:29800;13394971:30993;13395135:30910;13512632:45026;1628348:11468,1,20131001,2002-12-05,2013-10-01,130
80273467,20150125,2,39230402076,50018831,50014815,21458:3218884;7255196:71014002;28403553:71038200;123923464:29772;25935:51746;7250727:21892;33337:114011021;22757:28481;122218054:71038200,1,20141111,2015-01-25,2014-11-11,-2
82413736,20110920,0,19047913391,50023661,28,21479:3262142;1628665:3233941;1628665:29790;1628665:3233936;32959:93862582;11684888:11468;21475:135183931;21458:3251251;13100666:116792555,1,20140727,2011-09-20,2014-07-27,34
83359531,20110205,1,25168468921,50009540,50014815,1628665:3233941;1628665:3233942;1628665:29790;1628665:31614;1628665:3233936;1628665:3233937;1628665:3233938;1628665:29793;1628665:108579;2191928:47253;2191842:13613106;21479:110556;5168900:6474327;5173390:51281948;21458:138385352;16735055:16735830,1,20130726,2011-02-05,2013-07-26,29
83942488,20100621,1,36873348815,50012431,50014815,21458:4435058;1633959:3227805;2397831:16561212;6851446:46160;6851445:33553046;1628665:3233941;1628665:3233942;1628665:3233939;1628665:3233938;1628665:82340;1628665:29787;1628665:108579;1628665:29785;1628665:29782;2397831:16561295;3731429:37463482;3731429:37472463;3731429:33896524;3731429:30552929;23349:3611335;23349:7540967,1,20140114,2010-06-21,2014-01-14,43
84547855,20070808,0,17551664840,50013711,50008168,21458:93383062;1633959:8784750;23181:31427;35779:131774;1628366:30915;25935:21991;8151548:29843;13394971:31377;13395135:30912;1628665:31614;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412,1,20121113,2007-08-08,2012-11-13,63
84890647,20130228,1,35673538787,50010558,50008168,21458:94702980;13023209:7912010;25935:31381;1628348:3229644;10144346:29641138;22009:21671;122217965:3227750;122217803:30916;22066:3225204;33069:104912;22061:30912;33203:3502330;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3248884;122217801:3340598;122217801:34731;32047:93470;122217973:3229394;1628306:3229398,1,20140316,2013-02-28,2014-03-16,13
85390387,20030909,0,21576648427,50012835,50014815,21458:21910;5298984:42737432;1628665:29796;1628665:29793;1628665:29784;122451853:6474327;1628149:110568,1,20140729,2003-09-09,2014-07-29,130
85942387,20121226,0,16020062354,50010566,50008168,21458:10382509;1633959:3236041;25935:21991;1628665:3233941;1628665:3233942;1628665:3233939;22019:3265977;22019:3248884;22019:3340598;32047:93471;1628348:11468;3988915:104912;2904342:30905;8151548:106665;1628366:30916;13394971:21671;13395135:21671;1627349:114518,1,20130727,2012-12-26,2013-07-27,7
86828233,20080121,0,19444551906,121364022,50008168,21458:108838;1628665:29778;1628665:29782;1628665:29784;1628665:29785;1628665:29787;1628665:29796;25935:21991;22061:14033338;122277773:30904;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;30640:93470;122217803:30915;22009:27417714;22066:30993;22121:30905;1628348:11468;13023209:3884331,1,20140531,2008-01-21,2014-05-31,76
87526273,20101101,0,19733405881,50013636,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:108579;1628665:29785;1628665:29782;25935:21991;32047:93471;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22135:31412;1628366:32799;8151548:29809;13529746:21983;22022:102274034;13539026:35534883;21458:107400509;14164428:3281842,1,20131126,2010-11-01,2013-11-26,36
88718614,20091010,1,10028025233,50013207,50008168,21458:75407616;1628665:82340;1628665:29796;1628665:29782;2904342:30905;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;25935:21990;1633959:103831001;32047:93471;8151548:29800;13394971:3256567;13395135:33213;13512632:44718,1,20130227,2009-10-10,2013-02-27,40
89781118,20130112,1,12745894835,50007011,50008168,21458:141403052;13023209:3234709;1628665:3233941;122217637:10907920;21475:9319927;123410248:133199;122218081:12439576;25935:31381;21967:29841;122217973:30993,1,20141114,2013-01-12,2014-11-14,22
90961714,20120210,0,21415840626,50013711,50008168,21458:91586564;1633959:3367760;23181:31429;35779:131776;1628366:30916;25935:21991;8151548:29802;13394971:31379;13395135:30912;1628665:3233942;1628665:29798;1628665:29784;22019:3228688;22019:3265977;22019:3340598;22019:34731,1,20130109,2012-02-10,2013-01-09,11
92590396,20120717,1,21167235111,50013207,50008168,1628665:29798;22019:3228688;22019:3265977;22019:3248884;22019:3340598;25935:31381,1,20130706,2012-07-17,2013-07-06,12
95793571,20131010,0,18163269573,50012378,50022520,21458:21599;1628665:3233941;1628665:3233942;1628665:29790;1628665:31614;1628665:3233936;1628665:3233938;1628665:82340;1628665:29793;1628665:133527;1628665:108579;1628665:29785;1628665:29799;21967:29841;22122:29563;22121:30905;22119:30903;22334:30915;22123:33213;21969:11580;2918838:7577628;33068:3218232;2397831:16560972,1,20130813,2013-10-10,2013-08-13,-2
97496056,20111117,0,27398884617,50012451,50008168,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:29790;1628665:61550;1628665:3233936;1628665:3233937;1628665:3233938;1628665:82340;1628665:133527;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;22019:138749;33030:31160;33162:30916;3156768:4195556;3156768:106779;3156768:3979320;3156768:24927057;3156768:4069612;25935:31381;13512069:48867;1628324:3229493;1628324:3229558;1628324:3229505;1628324:3473865;1628324:3229496;1628324:38368874;1628324:19811010;1628324:104936,1,20131107,2011-11-17,2013-11-07,24
99519637,20140806,0,4101836471,50012777,50014815,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21458:8535341;1633959:3234462,1,20131007,2014-08-06,2013-10-07,-10
101254996,20130717,2,17987826016,50023670,28,21458:21813;29195849:6047242;11684888:11468;21475:275708185;1628665:29784;1628665:29796;33969:30689,1,20140802,2013-07-17,2014-08-02,13
102571912,20101116,0,14243394387,50006602,50008168,21458:9537177;25935:21991;30497:46155;30498:46160;1628324:3473865;1628366:3230095;1628665:92012;1628665:3233939;1628665:3233941;1628665:3233942;5426651:29841,1,20120802,2010-11-16,2012-08-02,21
106735420,20130709,1,19899285873,50018831,50014815,21458:21897;7255172:3218942;7255193:294608336;21487:29774;6798969:51746;7250727:21892;33337:3218948;9174839:3336046;33595:29230;34311491:12708906;1556:3383493,1,20131010,2013-07-09,2013-10-10,3
107865814,20120620,1,8178914719,50023777,28,1628665:3233941;1628665:29793;1628665:29782;21475:275708185,1,20140529,2012-06-20,2014-05-29,23
108344071,20100704,1,7803405251,50006602,50008168,21458:6441039;1633959:83676837;30497:21985;30498:46160;5426651:29841;1628366:3230095;25935:31381;1628665:3233942;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628324:9319927;1628324:7202757;1628324:3472605;1628324:3473865,1,20130812,2010-07-04,2013-08-12,37
109907629,20100218,1,6009465208,50014250,28,1627584:28619,1,20130217,2010-02-18,2013-02-17,36
111794341,20100902,1,19678488904,50010557,50008168,21458:158886753;1633959:3303995;25935:21990;1627368:3218565;1627349:3227750;1628432:106664;13394971:31379;3988915:7197959;2904342:31004;13395135:21671;1628348:11468;1628665:29784;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;22019:138749;32047:93470,1,20130123,2010-09-02,2013-01-23,28
112175464,20140101,0,39475654625,50008845,28,21458:211472372;13023209:12173;43825597:12173;2397831:16560944;11684888:11468;1628665:3233941;21475:275708185;2397831:16561164,1,20140729,2014-01-01,2014-07-29,6
113093326,20121126,1,16192594477,50006094,28,21458:49675776;10396039:14436055;11684888:104528257;24715:22829;24715:22831;24715:34108;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;21475:137325,1,20130527,2012-11-26,2013-05-27,6
115378612,20140412,2,22437991041,50006602,50008168,21458:119533678;30497:30035;1633959:317401523;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628324:9319927;5426651:29841;1628366:32799;25935:31381,1,20140207,2014-04-12,2014-02-07,-2
117002455,20110425,0,20262893195,50013711,50008168,21458:93383062;13023209:3347736;122277773:30902;18553309:21671;122217803:30916;25935:21991;22009:27417714;22066:29563;22061:30912;1628665:29785;122217801:3340598;122217801:125938;122217801:2026;122217801:50793479;122217801:3287412,1,20140327,2011-04-25,2014-03-27,35
118942006,20120929,1,19583152851,50023663,28,11760865:38327843;1628665:3233941;1628665:3233942;1628665:3233939;122277597:4023751;11684888:11468;21475:135183931;21458:183447722;11666049:40203,1,20141226,2012-09-29,2014-12-26,27
120971704,20110624,0,38539512251,50013636,50008168,1628665:3233942;1628665:29790;1628665:31614;1628665:29798;1628665:29778;1628665:29793;1628665:29796;1628665:29799;25935:31381;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;21458:3845802;16161897:3478209,1,20140418,2011-06-24,2014-04-18,34
124613323,20110420,1,15186722756,50006095,28,21458:62526705;22999:43884;1628665:29790;1628665:31614;1628665:3233941;1628665:3233942;1633959:3366738;5107128:50789519;11684888:104528258,1,20120702,2011-04-20,2012-07-02,15
125840215,20110502,0,19829152567,50003700,28,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;6725953:48332;22044:29735;6796859:52368;8004773:76775745;12703156:3372959;11684888:104528258;21458:153298888;19483953:75677576,1,20131102,2011-05-02,2013-11-02,30
127451512,20121212,0,36512326995,50013207,50008168,21458:30992;1628665:29798;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;25935:21991;32047:93470;13394971:29563;13395135:30912;13512632:45026;1628348:11468,1,20131217,2012-12-12,2013-12-17,12
128693368,20100720,0,16317457631,50006602,50008168,30497:21985;30498:46160;1628665:29790;1628665:3233936;1628665:29778;1628665:133527;1628665:108579;1628665:29785;1628665:29799;1628324:3473865;1628324:3229496;1628324:19811010;1628324:56082775;5426651:29772;1628366:3230095;25935:31381,1,20130720,2010-07-20,2013-07-20,36
129972565,20110122,0,20758892871,50011993,28,1628862:3251300;1628861:3251270;32959:104026;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:29798;31367:82126;3989193:31542;3989126:3726638;32549:26762606;21458:153317228,1,20121220,2011-01-22,2012-12-20,23
131802832,20120405,1,37536988312,50013207,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:29785;1628665:29782;1628665:29799;22121:30905;122217801:34731;122217801:2026;122217801:3238422;122217801:50793479;122217801:3251926;122217801:3287412;122217801:3263874;122217801:3377924;122217801:3385599;122217801:2375;122217801:3226274;122217801:28232;25935:21990;32047:93470;22009:29800;22066:29563;22061:30912;122217806:30902;1628348:11468;21458:42256,1,20140920,2012-04-05,2014-09-20,29
133546192,20130707,2,36493816594,50013200,28,1628665:29790;1628665:31614;1628665:3233938;1628665:82340;11684888:22986;21475:135183931;21458:3499420;45407474:4017657;113312081:3952645;2397831:16560944,1,20140317,2013-07-07,2014-03-17,8
134536342,20120521,0,18519472878,50018831,50014815,21458:21899;7255169:3223183;7262195:99411110;21487:29774;6798969:7617029;7250727:21892;7263724:3283637;7263724:4361446;7263724:139386;7263724:6166331;33337:3218948,1,20120912,2012-05-21,2012-09-12,4
136517419,20120712,1,4869579038,50012777,50014815,21458:4531921;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;13023209:572559803,1,20140617,2012-07-12,2014-06-17,23
138548893,20140627,0,37661147464,50013875,50014815,21458:117002569;13023209:7536964;122277833:18781357,1,20140824,2014-06-27,2014-08-24,2
139491685,20120503,1,35103787688,50023722,28,1628665:3233941;33969:31539;21475:11488282,1,20131031,2012-05-03,2013-10-31,17
141263038,20111128,1,38705572016,121472021,50008168,1628665:3233941;122277773:52281733;25935:31381;122217801:3284610;122217801:34731;122217801:2026;122217801:50793479;21458:80465867,1,20140510,2011-11-28,2014-05-10,30
141999400,20120817,1,16683723491,50023514,28,1628665:3233941;1628665:29790;1628665:3233936;1628665:3233937;1628665:3233938;1628665:29793;1628665:108579;1628665:29785;11837240:105692416;11666049:62519847;11684888:104528258;21475:11488282,1,20131228,2012-08-17,2013-12-28,16
144253378,20131021,2,38888510070,50008807,28,122218066:102531;1628665:29799;122277833:21671;7252119:71012468;7252119:71013639;7252119:71013641;21458:339185701,2,20140613,2013-10-21,2014-06-13,8
152076304,20080819,0,14665138835,50016243,28,21458:22466616;12121756:3279300;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233936;1628665:29778;1628665:29787;1628665:29793;1628665:29782;1628665:29799;21475:137325;11649846:9068681;11666049:40203,1,20130217,2008-08-19,2013-02-17,54
153843973,20080224,1,24461432324,50023670,28,33969:184475658;21475:21793,1,20131218,2008-02-24,2013-12-18,70
156156175,20130824,2,18749520701,50009540,50014815,21458:21914;3095294:1860;2191928:11580;2191842:13613107;5168900:8871776;9285698:44208;1628665:3233942;1628665:29790;1628665:31614;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29778;1628665:3233938;1628665:82340;1628665:131622;1628665:108579;21479:44208,1,20130528,2013-08-24,2013-05-28,-3
156942952,20131227,0,37715622717,121414042,50022520,21458:271165763;13023209:3539527;2815901:3539527;22121:30905;33069:104880;2397831:16561164;22061:30912;22066:65007541;122217965:3227750;122217803:3230095;1628665:31614;1628665:133527;1628665:92012;1628665:3233937;1628665:3233936;1628665:82340;1628665:29790;1628665:29793;1628665:29787;1628665:29782;1628665:131622;1628665:29785;1628665:29784;1628665:29778;1628665:3233942;1628665:3233941;1628665:108579;1628665:3233938;1628665:29799;1628665:29796;21967:29841,1,20140614,2013-12-27,2014-06-14,6
161512438,20130304,0,36797644528,50012564,50014815,21458:3253031;1986623:3784952;30145742:531899774;122217774:114590721;1628149:137593;15054114:21671;8456532:47756298,1,20140409,2013-03-04,2014-04-09,13
165283246,20131104,1,40132178686,50013636,50008168,21458:10066090;22009:29801;22022:110150624;22066:29563;22135:31410;25935:31381;32047:93471;2049128:117906617;13652475:8371816;122217803:30916;122277569:21983;122277668:21984;1628665:3233942;1628665:29790;1628665:3233936;1628665:3233937;1628665:29778;1628665:29793;1628665:131622;122217801:125938;122217801:3248884;122217801:3284610;122217801:34731;122217801:3340598;122217801:2026,1,20150113,2013-11-04,2015-01-13,14
168252385,20130127,1,36374695899,50007011,50008168,21458:134275464;1633959:16150818;3130834:20953716;35931:133199;2124281:12439576;25935:31381;1628165:30993;8151548:106665;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628324:9319927;5426651:29772,1,20140121,2013-01-27,2014-01-21,12
169596502,20150218,1,36183649683,50013207,50008168,21458:84730579;1633959:353713938;2904342:31004;25935:21990;8151548:29800;13394971:30993;13395135:21671;13512632:45026;1628665:29796;1628665:29782;1628665:29799;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;32047:93470;1628348:11468,1,20131127,2015-02-18,2013-11-27,-15
173329093,20130615,0,35673961051,50013711,50008168,21458:233035500;13023209:7185216;122277773:30902;18553309:131770;122217803:30914;25935:21991;22009:106665;22066:29563;22061:30912;1628665:29790;1628665:3233940;1628665:3233936;1628665:29778;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375,2,20140409,2013-06-15,2014-04-09,10
178032355,20130510,1,17887907923,50011993,28,21458:3522114;1628862:33259;21475:137325;1628861:3251270;32959:104027;1628665:29790;1628665:3233936;1628665:29798;1628665:3233938;1628665:82340;1628665:29784;1628665:108579;1628665:29782;32549:75473803;11684888:104528258,13,20130121,2013-05-10,2013-01-21,-4
183137017,20071105,0,25548712116,50024842,50008168,1628665:3233942;1628665:29790;1628665:3233936;1628665:3233938;1628665:29793;25935:21991;13545112:43704;13545177:117969336;21458:3286858;2246106:3705978,2,20131212,2007-11-05,2013-12-12,73
185178295,20140813,1,40129281930,50003700,28,123273479:69698323;21475:135183931;6725953:48332;3139975:48644;21958:28481;21458:3625758;18837527:263419534,1,20140819,2014-08-13,2014-08-19,0
188785717,20110617,0,27189944241,50013636,50008168,21458:216724052;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;25935:21991;32047:93470;22019:3265977;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;22135:31412;1628366:30916;8151548:44428977;13529746:21983;13529646:117906617;13394971:29563;22022:102274034;13539026:117942783;36628385:6942290;1633959:6942290,1,20131023,2011-06-17,2013-10-23,28
191994688,20130319,1,18824675650,50012788,28,2112993:32075;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;22757:28471;21475:135183931;6864839:41777353;6864839:33560;123273479:7797393;8561683:21671;21479:27613968;11684888:22986;13023209:139366;21458:4317964;116627554:9605457,1,20140715,2013-03-19,2014-07-15,16
195510961,20120116,1,41079030632,121394024,50008168,21458:91586564;13023209:22624483;22009:29800;122217803:30914;21477:4195556;21477:30731631;21477:4069612;25935:31381;13512069:40366865;21475:61944851;21475:20145005;21475:234713719;1628665:3233942;1628665:61550;1628665:29798;1628665:3233938;1628665:82340;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479,1,20141029,2012-01-16,2014-10-29,33
197411149,20100429,0,41152012097,121452056,50008168,21458:48332;1628665:29778;1628665:29796;122217801:3340598;122217801:34731;122217801:2026;122217801:3238422;122217801:50793479;122217801:3251926;122277773:31429;122217803:30914;25935:21991;22066:29563,1,20141112,2010-04-29,2014-11-12,55
198627397,20130617,2,14637244461,50012807,50014815,21458:28155;5298717:3929735;2815901:3408306;33606:110569;21479:21671,1,20130626,2013-06-17,2013-06-26,0
200849884,20060113,1,17009939906,50012451,50008168,21458:11580;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232,1,20121112,2006-01-13,2012-11-12,82
204505282,20101006,0,17968651336,50146022,50008168,1628665:29796;1628665:82340;1628665:108579;1628665:3233938;1628665:3233942;33245:23416;8151548:29802;22019:3340598;22019:3284610;22019:34731,1,20121211,2010-10-06,2012-12-11,26
207508450,20120220,1,16520257539,211122,38,21458:21782;36786:192103944;1827969:137330;33595:28870;6933553:3313169;6933666:68145978;5393572:75369289,1,20130103,2012-02-20,2013-01-03,11
217491793,20130210,0,40733937812,50023777,28,21458:34928;12381980:3238092;11666049:41107024;11666049:104390027;21475:135183931;1628665:29798;1628665:29778;1628665:82340;1628665:29787;1628665:29784;1628665:29793,1,20141111,2013-02-10,2014-11-11,21
223475170,20051218,1,35816820172,50008859,28,21458:19845327;8862677:3331788;2397831:16561212;11964518:106663664;11684888:22986;1628665:29790;1628665:29799;21475:135183931,1,20140308,2005-12-18,2014-03-08,99
240345601,20130413,1,23220500950,50010555,50008168,21458:28911;8495201:28911;25935:31381;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;22019:3275004;22019:3261251;22019:3238327;3783431:38363840;32047:93471;1628366:30915;8151548:29800;3988915:7197959;1628348:11468;3731658:30903,1,20130709,2013-04-13,2013-07-09,3
